train_model,test_model,features,AUC,accuracy (5-fold-Cross-Validation),accuracy,precision,recall,f1_score,MCC,J-index,incorrect predictions count
XGB,RF,57,0.895049505,0.956894791,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,57,0.845049505,0.959193054,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,58,0.84009901,0.93421859,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,58,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,58,0.825247525,0.911593463,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
XGB,RF,58,0.895049505,0.961465781,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,58,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,59,0.84009901,0.93421859,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,59,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,59,0.83019802,0.897957099,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,59,0.895049505,0.961465781,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,59,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,60,0.84009901,0.93421859,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,60,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
XGB,DT,60,0.84009901,0.895633299,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,RF,60,0.94009901,0.961465781,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
XGB,XGB,60,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,61,0.84009901,0.929698672,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,61,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,61,0.865346535,0.913840654,0.918918919,0.979166667,0.930693069,0.954314721,0.611947872,0.780305058,9
XGB,RF,61,0.89009901,0.956920327,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,61,0.895049505,0.963712972,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,SVM,62,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,62,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,62,0.925247525,0.913840654,0.945945946,0.989690722,0.95049505,0.96969697,0.7334704,0.846936045,6
XGB,RF,62,0.945049505,0.9546476,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
XGB,XGB,62,0.895049505,0.963712972,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,SVM,63,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,63,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,63,0.875247525,0.902451481,0.936936937,0.979591837,0.95049505,0.964824121,0.66822667,0.837927036,7
XGB,RF,63,0.895049505,0.952374872,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,63,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,64,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,64,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,64,0.865346535,0.897957099,0.918918919,0.979166667,0.930693069,0.954314721,0.611947872,0.780305058,9
XGB,RF,64,0.94009901,0.9546476,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
XGB,XGB,64,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,65,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,65,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,65,0.765346535,0.911618999,0.900900901,0.959183673,0.930693069,0.944723618,0.472519123,0.76228704,11
XGB,RF,65,0.895049505,0.959193054,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,65,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,66,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,66,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,66,0.835148515,0.904724208,0.945945946,0.97029703,0.97029703,0.97029703,0.67029703,0.886540005,6
XGB,RF,66,0.845049505,0.956920327,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,XGB,66,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,67,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,67,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,67,0.88019802,0.913764045,0.945945946,0.97979798,0.96039604,0.97,0.70111993,0.866738025,6
XGB,RF,67,0.895049505,0.952374872,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,67,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,68,0.84009901,0.929673136,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,68,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,68,0.77029703,0.91154239,0.90990991,0.95959596,0.940594059,0.95,0.498452451,0.791098029,10
XGB,RF,68,0.895049505,0.9546476,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,68,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,69,0.84009901,0.929673136,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,69,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
XGB,DT,69,0.78019802,0.897906027,0.927927928,0.96039604,0.96039604,0.96039604,0.56039604,0.848720007,8
XGB,RF,69,0.89009901,0.959193054,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,69,0.845049505,0.963712972,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,70,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,70,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
XGB,DT,70,0.83019802,0.902425945,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,70,0.895049505,0.959193054,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,70,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,71,0.84009901,0.929673136,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,71,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,71,0.78019802,0.900153218,0.927927928,0.96039604,0.96039604,0.96039604,0.56039604,0.848720007,8
XGB,RF,71,0.895049505,0.956894791,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,71,0.845049505,0.959167518,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,72,0.84009901,0.929673136,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,72,0.695049505,0.916087845,0.936936937,0.943396226,0.99009901,0.966183575,0.538514746,0.917134957,7
XGB,DT,72,0.88019802,0.900255363,0.945945946,0.97979798,0.96039604,0.97,0.70111993,0.866738025,6
XGB,RF,72,0.895049505,0.954622063,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,72,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,73,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,73,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,73,0.88019802,0.895684372,0.945945946,0.97979798,0.96039604,0.97,0.70111993,0.866738025,6
XGB,RF,73,0.945049505,0.959193054,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
XGB,XGB,73,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,SVM,74,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,74,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,74,0.89009901,0.902374872,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,RF,74,0.945049505,0.966011236,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
XGB,XGB,74,0.84009901,0.959167518,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,75,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,75,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,75,0.83019802,0.913815117,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,75,0.89009901,0.956920327,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,75,0.84009901,0.961440245,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,76,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,76,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,76,0.885148515,0.902374872,0.954954955,0.98,0.97029703,0.975124378,0.738112512,0.895549014,5
XGB,RF,76,0.945049505,0.952374872,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
XGB,XGB,76,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,77,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,77,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,77,0.83019802,0.916011236,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,77,0.945049505,0.9546476,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
XGB,XGB,77,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,78,0.84009901,0.927374872,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,78,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,78,0.775247525,0.902451481,0.918918919,0.96,0.95049505,0.955223881,0.527494289,0.819909018,9
XGB,RF,78,0.995049505,0.956945863,0.990990991,1,0.99009901,0.995024876,0.948730736,0.971189011,1
XGB,XGB,78,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,79,0.84009901,0.927374872,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,79,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,79,0.83019802,0.893437181,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,79,0.84009901,0.945556691,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,XGB,79,0.84009901,0.961440245,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,80,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,80,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,80,0.825247525,0.893386108,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
XGB,RF,80,0.94009901,0.952374872,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
XGB,XGB,80,0.84009901,0.963712972,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,81,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,81,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,81,0.83019802,0.904596527,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,81,0.845049505,0.959193054,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,XGB,81,0.84009901,0.961465781,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,82,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,82,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,82,0.835148515,0.895684372,0.945945946,0.97029703,0.97029703,0.97029703,0.67029703,0.886540005,6
XGB,RF,82,0.845049505,0.9546476,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,XGB,82,0.84009901,0.961465781,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,83,0.84009901,0.927374872,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,83,0.745049505,0.916087845,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,83,0.935148515,0.904698672,0.963963964,0.98989899,0.97029703,0.98,0.80245367,0.904558023,4
XGB,RF,83,0.89009901,0.954622063,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,83,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,84,0.84009901,0.925127681,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,84,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,84,0.78019802,0.904749745,0.927927928,0.96039604,0.96039604,0.96039604,0.56039604,0.848720007,8
XGB,RF,84,0.845049505,0.956945863,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,XGB,84,0.84009901,0.963712972,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,85,0.84009901,0.927400409,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,85,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,85,0.835148515,0.90252809,0.945945946,0.97029703,0.97029703,0.97029703,0.67029703,0.886540005,6
XGB,RF,85,0.94009901,0.9546476,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
XGB,XGB,85,0.84009901,0.963712972,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,86,0.84009901,0.927400409,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,86,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,86,0.925247525,0.918283963,0.945945946,0.989690722,0.95049505,0.96969697,0.7334704,0.846936045,6
XGB,RF,86,0.845049505,0.961465781,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
XGB,XGB,86,0.84009901,0.961440245,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,87,0.84009901,0.925127681,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,87,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,87,0.88019802,0.900153218,0.945945946,0.97979798,0.96039604,0.97,0.70111993,0.866738025,6
XGB,RF,87,0.89009901,0.952400409,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,87,0.84009901,0.961440245,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,88,0.84009901,0.931920327,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,88,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,88,0.88019802,0.897931563,0.945945946,0.97979798,0.96039604,0.97,0.70111993,0.866738025,6
XGB,RF,88,0.895049505,0.963738509,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,88,0.84009901,0.961440245,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,89,0.84009901,0.931920327,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,89,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
XGB,DT,89,0.825247525,0.897982635,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
XGB,RF,89,0.89009901,0.961465781,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,89,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,90,0.84009901,0.931920327,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,90,0.74009901,0.916087845,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,90,0.825247525,0.891113381,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
XGB,RF,90,0.79009901,0.956920327,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
XGB,XGB,90,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,91,0.84009901,0.934193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,91,0.74009901,0.918360572,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,91,0.83019802,0.909320735,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
XGB,RF,91,0.79009901,0.95921859,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
XGB,XGB,91,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,92,0.84009901,0.931920327,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,92,0.74009901,0.918360572,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,92,0.775247525,0.902425945,0.918918919,0.96,0.95049505,0.955223881,0.527494289,0.819909018,9
XGB,RF,92,0.795049505,0.961491318,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
XGB,XGB,92,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,93,0.84009901,0.927374872,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,93,0.74009901,0.918360572,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,93,0.82029703,0.909244127,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
XGB,RF,93,0.89009901,0.963738509,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
XGB,XGB,93,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,94,0.84009901,0.934193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,94,0.74009901,0.918360572,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,94,0.825247525,0.9159857,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
XGB,RF,94,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,XGB,94,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,SVM,95,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
XGB,LR,95,0.74009901,0.918360572,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
XGB,DT,95,0.78019802,0.911440245,0.927927928,0.96039604,0.96039604,0.96039604,0.56039604,0.848720007,8
XGB,RF,95,0.895049505,0.956920327,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
XGB,XGB,95,0.84009901,0.959193054,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
